"seqnames","start","end","width","strand","name"
"6",164928190,165077495,149306,"*","ENSG00000287877.1"
"6",165117194,165117524,331,"*","ENSG00000217878.2"
"6",165279663,165309605,29943,"*","ENSG00000112539.15"
"6",165327286,165988078,660793,"*","ENSG00000112541.15"
"6",165409561,165409676,116,"*","ENSG00000199523.1"
"6",165718234,165718338,105,"*","ENSG00000206681.1"
"6",165754188,165775780,21593,"*","ENSG00000236627.1"
"6",165773055,165775221,2167,"*","ENSG00000223942.2"
"6",165987550,165989615,2066,"*","ENSG00000281832.1"
"6",166058504,166066028,7525,"*","ENSG00000216624.3"
"6",166098110,166099589,1480,"*","ENSG00000287824.1"
"6",166099664,166113273,13610,"*","ENSG00000231297.3"
"6",166099852,166099924,73,"*","ENSG00000276643.1"
"6",166157655,166168700,11046,"*","ENSG00000164458.9"
"6",166209402,166209506,105,"*","ENSG00000201292.1"
"6",166229333,166229554,222,"*","ENSG00000280991.1"
"6",166236968,166256947,19980,"*","ENSG00000233365.2"
"6",166240289,166240493,205,"*","ENSG00000213536.2"
"6",166275461,166277077,1617,"*","ENSG00000280850.1"
"6",166305299,166308448,3150,"*","ENSG00000176381.6"
"6",166309571,166317470,7900,"*","ENSG00000287189.1"
"6",166319727,166342576,22850,"*","ENSG00000198818.10"
"6",166334567,166335471,905,"*","ENSG00000233231.1"
"6",166342631,166351466,8836,"*","ENSG00000286760.1"
"6",166364918,166383013,18096,"*","ENSG00000060762.19"
"6",166383188,166384824,1637,"*","ENSG00000261420.1"
"6",166388135,166389920,1786,"*","ENSG00000280057.1"
"6",166409363,166906451,497089,"*","ENSG00000071242.12"
"6",166460662,166465383,4722,"*","ENSG00000232082.1"
"6",166509353,166509433,81,"*","ENSG00000222958.1"
"6",166585603,166587594,1992,"*","ENSG00000235272.2"
"6",166651523,166655610,4088,"*","ENSG00000287690.1"
"6",166701093,166702839,1747,"*","ENSG00000235008.1"
"6",166858093,166956124,98032,"*","ENSG00000249141.1"
"6",166903697,166904835,1139,"*","ENSG00000231654.1"
"6",166929503,166957191,27689,"*","ENSG00000026297.15"
"6",166969625,166999065,29441,"*","ENSG00000227598.1"
"6",166995734,166999511,3778,"*","ENSG00000285730.1"
"6",166997806,166997912,107,"*","ENSG00000265828.1"
"6",166999316,167094789,95474,"*","ENSG00000213066.13"
"6",166999404,167139141,139738,"*","ENSG00000272980.4"
"6",167111806,167139696,27891,"*","ENSG00000112486.16"
"6",167114956,167121527,6572,"*","ENSG00000284825.1"
"6",167126222,167131572,5351,"*","ENSG00000284914.1"
"6",167146413,167196913,50501,"*","ENSG00000166984.12"
"6",167156270,167158329,2060,"*","ENSG00000120436.3"
"6",167164564,167167233,2670,"*","ENSG00000286674.1"
"6",167208630,167208897,268,"*","ENSG00000216966.1"
"6",167228299,167237511,9213,"*","ENSG00000280707.2"
"6",167237507,167240480,2974,"*","ENSG00000231720.1"
"6",167241890,167245916,4027,"*","ENSG00000228648.1"
"6",167271168,167316014,44847,"*","ENSG00000112494.10"
"6",167325070,167359503,34434,"*","ENSG00000120440.15"
"6",167347471,167348053,583,"*","ENSG00000217447.1"
"6",167357030,167384510,27481,"*","ENSG00000203690.12"
"6",167644478,167658518,14041,"*","ENSG00000287297.1"
"6",167666839,167679270,12432,"*","ENSG00000272549.1"
"6",167678231,167679523,1293,"*","ENSG00000287594.1"
"6",167679625,167696290,16666,"*","ENSG00000203688.6"
"6",167767082,167768568,1487,"*","ENSG00000213065.2"
"6",167784536,167796872,12337,"*","ENSG00000146521.10"
"6",167795529,167798248,2720,"*","ENSG00000269155.2"
"6",167796646,167825145,28500,"*","ENSG00000285212.1"
"6",167822102,167826812,4711,"*","ENSG00000198221.10"
"6",167826921,167972023,145103,"*","ENSG00000130396.20"
"6",167975923,167979776,3854,"*","ENSG00000235994.4"
"6",167992821,167997110,4290,"*","ENSG00000229921.7"
"6",167996240,168045095,48856,"*","ENSG00000125337.19"
"6",168053165,168101511,48347,"*","ENSG00000153303.17"
"6",168194357,168204501,10145,"*","ENSG00000234768.1"
"6",168217031,168220262,3232,"*","ENSG00000287056.1"
"6",168225278,168226517,1240,"*","ENSG00000237987.1"
"6",168229731,168240715,10985,"*","ENSG00000228361.2"
"6",168242937,168262581,19645,"*","ENSG00000234647.2"
"6",168286904,168289350,2447,"*","ENSG00000230711.2"
"6",168292829,168319777,26949,"*","ENSG00000164488.12"
"6",168298068,168302114,4047,"*","ENSG00000224417.2"
"6",168374696,168375355,660,"*","ENSG00000260771.1"
"6",168441150,168673445,232296,"*","ENSG00000112562.18"
"6",168716605,168723495,6891,"*","ENSG00000235815.1"
"6",168820422,168820656,235,"*","ENSG00000280665.1"
"6",168920393,168964386,43994,"*","ENSG00000225879.2"
"6",168999400,169000527,1128,"*","ENSG00000285917.1"
"6",169033380,169034050,671,"*","ENSG00000279810.1"
"6",169034196,169035642,1447,"*","ENSG00000229720.1"
"6",169067763,169069427,1665,"*","ENSG00000234519.2"
"6",169097798,169102428,4631,"*","ENSG00000286826.1"
"6",169157161,169162992,5832,"*","ENSG00000223485.4"
"6",169175276,169182841,7566,"*","ENSG00000261039.3"
"6",169213253,169245773,32521,"*","ENSG00000226445.2"
"6",169215779,169254044,38266,"*","ENSG00000186340.15"
"6",169286533,169289216,2684,"*","ENSG00000233085.5"
"6",169296470,169297959,1490,"*","ENSG00000224999.1"
"6",169369997,169388385,18389,"*","ENSG00000226194.5"
"6",169419003,169425156,6154,"*","ENSG00000285887.1"
"6",169419968,169702047,282080,"*","ENSG00000285733.1"
"6",169426419,169452475,26057,"*","ENSG00000272848.2"
"6",169457211,169702067,244857,"*","ENSG00000184465.16"
"6",169702189,169704856,2668,"*","ENSG00000185127.6"
"6",169703901,169725566,21666,"*","ENSG00000130024.15"
"6",169725090,169725854,765,"*","ENSG00000232640.1"
"6",169725503,169738992,13490,"*","ENSG00000227704.1"
"6",169740108,169751587,11480,"*","ENSG00000184786.6"
"6",169751621,169781600,29980,"*","ENSG00000130023.16"
"6",169770412,169772042,1631,"*","ENSG00000266896.1"
"6",169788789,169799549,10761,"*","ENSG00000229214.2"
"6",169790056,169802873,12818,"*","ENSG00000231690.3"
"6",169809317,169810102,786,"*","ENSG00000236173.1"
"6",170088021,170097234,9214,"*","ENSG00000287823.1"
"6",170135373,170142926,7554,"*","ENSG00000288162.1"
"6",170158727,170160471,1745,"*","ENSG00000287407.1"
"6",170160605,170163142,2538,"*","ENSG00000232197.3"
"6",170178680,170179660,981,"*","ENSG00000273100.1"
"6",170199768,170200258,491,"*","ENSG00000218716.1"
"6",170254333,170262569,8237,"*","ENSG00000230960.1"
"6",170266668,170276762,10095,"*","ENSG00000271820.1"
"6",170272473,170279887,7415,"*","ENSG00000227508.6"
"6",170282205,170306565,24361,"*","ENSG00000198719.9"
"6",170290702,170407065,116364,"*","ENSG00000112584.13"
"6",170297875,170298375,501,"*","ENSG00000271234.1"
"6",170330760,170330844,85,"*","ENSG00000266245.1"
"6",170414138,170419325,5188,"*","ENSG00000261003.1"
"6",170535119,170553307,18189,"*","ENSG00000008018.9"
"6",170554301,170572870,18570,"*","ENSG00000112592.14"
"6",170575294,170584692,9399,"*","ENSG00000071994.11"
"6",170612621,170638715,26095,"*","ENSG00000287411.1"
"6",170615514,170738536,123023,"*","ENSG00000230423.3"
"6",170639605,170640536,932,"*","ENSG00000217874.2"
"6",170651011,170651338,328,"*","ENSG00000273640.1"
"6",170695312,170696950,1639,"*","ENSG00000234986.1"
"6",170736172,170737777,1606,"*","ENSG00000225532.1"
"6",170745517,170745977,461,"*","ENSG00000219814.2"
"7",12703,27234,14532,"*","ENSG00000283061.1"
"7",19017,35489,16473,"*","ENSG00000282572.2"
"7",37031,37477,447,"*","ENSG00000273644.1"
"7",70971,95683,24713,"*","ENSG00000232325.4"
"7",77037,81178,4142,"*","ENSG00000242611.2"
"7",115185,132034,16850,"*","ENSG00000287883.1"
"7",135852,149527,13676,"*","ENSG00000242474.3"
"7",149548,155465,5918,"*","ENSG00000240859.3"
"7",161764,164972,3209,"*","ENSG00000261795.1"
"7",174919,176013,1095,"*","ENSG00000239715.1"
"7",182934,194180,11247,"*","ENSG00000240093.1"
"7",192570,260772,68203,"*","ENSG00000177706.9"
"7",227553,229557,2005,"*","ENSG00000249852.1"
"7",290169,294422,4254,"*","ENSG00000248767.2"
"7",329775,333172,3398,"*","ENSG00000287342.1"
"7",379358,382712,3355,"*","ENSG00000249574.1"
"7",425372,439389,14018,"*","ENSG00000286710.1"
"7",446280,448823,2544,"*","ENSG00000286764.1"
"7",484106,496118,12013,"*","ENSG00000234471.1"
"7",497257,520296,23040,"*","ENSG00000197461.13"
"7",520390,525238,4849,"*","ENSG00000223855.2"
"7",549196,727650,178455,"*","ENSG00000188191.15"
"7",561957,565619,3663,"*","ENSG00000229380.1"
"7",603184,608482,5299,"*","ENSG00000237181.1"
"7",726698,786475,59778,"*","ENSG00000164818.16"
"7",816614,896435,79822,"*","ENSG00000164828.18"
"7",876553,896436,19884,"*","ENSG00000239857.7"
"7",879789,886547,6759,"*","ENSG00000273151.1"
"7",897899,955407,57509,"*","ENSG00000105963.15"
"7",898777,975549,76773,"*","ENSG00000240230.6"
"7",983180,989640,6461,"*","ENSG00000073067.14"
"7",996985,1138260,141276,"*","ENSG00000146540.15"
"7",1022932,1023026,95,"*","ENSG00000199023.3"
"7",1029024,1043891,14868,"*","ENSG00000225146.1"
"7",1044545,1059261,14717,"*","ENSG00000164849.10"
"7",1055359,1059261,3903,"*","ENSG00000257607.1"
"7",1074449,1078036,3588,"*","ENSG00000224079.1"
"7",1080862,1082178,1317,"*","ENSG00000226291.1"
"7",1082207,1093815,11609,"*","ENSG00000164850.15"
"7",1152070,1160759,8690,"*","ENSG00000178381.11"
"7",1160373,1165607,5235,"*","ENSG00000229043.3"
"7",1232871,1237326,4456,"*","ENSG00000164853.9"
"7",1267352,1269267,1916,"*","ENSG00000233082.1"
"7",1428464,1459470,31007,"*","ENSG00000164877.19"
"7",1459936,1464008,4073,"*","ENSG00000225981.1"
"7",1464496,1467522,3027,"*","ENSG00000273230.1"
"7",1470276,1504389,34114,"*","ENSG00000164880.16"
"7",1508654,1509427,774,"*","ENSG00000231927.1"
"7",1530701,1543043,12343,"*","ENSG00000198517.10"
"7",1542234,1560821,18588,"*","ENSG00000164855.16"
"7",1567331,1571005,3675,"*","ENSG00000157778.9"
"7",1570072,1589626,19555,"*","ENSG00000230487.8"
"7",1614589,1615325,737,"*","ENSG00000230444.1"
"7",1620653,1621405,753,"*","ENSG00000231476.1"
"7",1688118,1747954,59837,"*","ENSG00000225968.7"
"7",1691905,1692450,546,"*","ENSG00000234977.1"
"7",1692809,1694357,1549,"*","ENSG00000205971.3"
"7",1738629,1742291,3663,"*","ENSG00000236081.1"
"7",1815792,2233243,417452,"*","ENSG00000002822.15"
"7",1815803,2242215,426413,"*","ENSG00000286192.1"
"7",1838585,1849931,11347,"*","ENSG00000176349.11"
"7",1844179,1844253,75,"*","ENSG00000265089.1"
"7",2234221,2242205,7985,"*","ENSG00000122687.18"
"7",2242221,2251146,8926,"*","ENSG00000106268.15"
"7",2251769,2354318,102550,"*","ENSG00000106266.11"
"7",2257514,2257577,64,"*","ENSG00000284047.1"
"7",2287914,2288428,515,"*","ENSG00000271098.1"
"7",2354085,2380745,26661,"*","ENSG00000106263.18"
"7",2383697,2388652,4956,"*","ENSG00000230914.3"
"7",2393846,2394131,286,"*","ENSG00000271163.1"
"7",2403587,2448484,44898,"*","ENSG00000136213.10"
"7",2474843,2476894,2052,"*","ENSG00000275572.1"
"7",2512528,2529177,16650,"*","ENSG00000106003.13"
"7",2527073,2527145,73,"*","ENSG00000264357.1"
"7",2537809,2555694,17886,"*","ENSG00000106009.16"
"7",2558971,2614733,55763,"*","ENSG00000106012.18"
"7",2631985,2664802,32818,"*","ENSG00000136295.15"
"7",2679521,2775500,95980,"*","ENSG00000174945.13"
"7",2728104,2844308,116205,"*","ENSG00000146535.14"
"7",2835620,2836022,403,"*","ENSG00000231357.1"
"7",2906140,3043945,137806,"*","ENSG00000198286.9"
"7",2944034,2947091,3058,"*","ENSG00000237286.1"
"7",2999093,2999394,302,"*","ENSG00000201794.1"
"7",3083251,3118049,34799,"*","ENSG00000228334.2"
"7",3140233,3174654,34422,"*","ENSG00000217455.8"
"7",3196625,3198256,1632,"*","ENSG00000231892.1"
"7",3264031,3302452,38422,"*","ENSG00000236708.1"
"7",3301251,4269000,967750,"*","ENSG00000146555.19"
"7",3337888,3338601,714,"*","ENSG00000224593.1"
"7",3642814,3643784,971,"*","ENSG00000236510.1"
"7",4130180,4134837,4658,"*","ENSG00000283991.1"
"7",4511958,4512033,76,"*","ENSG00000261809.1"
"7",4642247,4642570,324,"*","ENSG00000286874.1"
"7",4682294,4771442,89149,"*","ENSG00000164916.11"
"7",4725439,4728721,3283,"*","ENSG00000287665.1"
"7",4775614,4794397,18784,"*","ENSG00000242802.9"
"7",4788564,4788639,76,"*","ENSG00000264474.1"
"7",4792982,4793127,146,"*","ENSG00000287541.1"
"7",4797054,4883716,86663,"*","ENSG00000157927.17"
"7",4811187,4811289,103,"*","ENSG00000206895.1"
"7",4857737,4862030,4294,"*","ENSG00000218823.2"
"7",4865431,4865804,374,"*","ENSG00000213935.3"
"7",4905988,4959213,53226,"*","ENSG00000136297.14"
"7",4973987,5040675,66689,"*","ENSG00000196204.11"
"7",4983717,5073221,89505,"*","ENSG00000272968.5"
"7",5009163,5009328,166,"*","ENSG00000270822.1"
"7",5031607,5037831,6225,"*","ENSG00000275328.1"
"7",5045820,5069487,23668,"*","ENSG00000146587.18"
"7",5072124,5073223,1100,"*","ENSG00000273313.1"
"7",5103718,5120245,16528,"*","ENSG00000272595.2"
"7",5121238,5144546,23309,"*","ENSG00000159904.11"
"7",5180060,5180162,103,"*","ENSG00000202039.1"
"7",5190195,5233840,43646,"*","ENSG00000157954.15"
"7",5274368,5306870,32503,"*","ENSG00000164638.10"
"7",5306789,5425414,118626,"*","ENSG00000182095.14"
"7",5419826,5420767,942,"*","ENSG00000241269.1"
"7",5419845,5423122,3278,"*","ENSG00000188365.3"
"7",5425769,5426401,633,"*","ENSG00000272953.1"
"7",5426276,5428927,2652,"*","ENSG00000234432.4"
"7",5428730,5429672,943,"*","ENSG00000273084.1"
"7",5431334,5513809,82476,"*","ENSG00000155034.19"
"7",5475803,5479811,4009,"*","ENSG00000230733.2"
"7",5495818,5495917,100,"*","ENSG00000207973.1"
"7",5527147,5563784,36638,"*","ENSG00000075624.16"
"7",5556730,5557245,516,"*","ENSG00000272719.1"
"7",5560742,5561055,314,"*","ENSG00000228974.5"
"7",5592815,5606655,13841,"*","ENSG00000075618.18"
"7",5620046,5781739,161694,"*","ENSG00000011275.18"
"7",5662431,5680461,18031,"*","ENSG00000237738.1"
"7",5711839,5711910,72,"*","ENSG00000283419.1"
"7",5823159,5854365,31207,"*","ENSG00000235944.8"
"7",5871752,5872050,299,"*","ENSG00000277265.1"
"7",5879826,5886363,6538,"*","ENSG00000122543.11"
"7",5898724,5926550,27827,"*","ENSG00000122674.12"
"7",5925549,5970683,45135,"*","ENSG00000155026.16"
"7",5970924,6009106,38183,"*","ENSG00000122512.16"
"7",6004282,6004385,104,"*","ENSG00000201990.1"
"7",6009254,6023834,14581,"*","ENSG00000106305.10"
"7",6016876,6017011,136,"*","ENSG00000207217.1"
"7",6022246,6059175,36930,"*","ENSG00000086232.13"
"7",6031375,6036552,5178,"*","ENSG00000157999.6"
"7",6047720,6048023,304,"*","ENSG00000240718.3"
"7",6057499,6057604,106,"*","ENSG00000252929.1"
"7",6080703,6093085,12383,"*","ENSG00000231704.6"
"7",6104883,6161564,56682,"*","ENSG00000106346.11"
"7",6161775,6272644,110870,"*","ENSG00000008256.16"
"7",6212637,6212740,104,"*","ENSG00000202273.1"
"7",6329410,6348981,19572,"*","ENSG00000178397.13"
"7",6329411,6348959,19549,"*","ENSG00000286075.1"
"7",6365440,6365770,331,"*","ENSG00000274319.1"
"7",6374526,6403967,29442,"*","ENSG00000136238.18"
"7",6409125,6484190,75066,"*","ENSG00000164535.15"
"7",6445952,6484190,38239,"*","ENSG00000136240.10"
"7",6490792,6491098,307,"*","ENSG00000231359.3"
"7",6497461,6551436,53976,"*","ENSG00000215045.8"
"7",6577433,6589374,11942,"*","ENSG00000136247.14"
"7",6578564,6588974,10411,"*","ENSG00000232581.1"
"7",6590020,6608726,18707,"*","ENSG00000146576.13"
"7",6615609,6624290,8682,"*","ENSG00000236609.4"
"7",6637317,6658279,20963,"*","ENSG00000205903.7"
"7",6663973,6708901,44929,"*","ENSG00000228010.6"
"7",6673493,6676366,2874,"*","ENSG00000198580.7"
"7",6688432,6706947,18516,"*","ENSG00000164631.19"
"7",6710127,6753862,43736,"*","ENSG00000187953.10"
"7",6715629,6720982,5354,"*","ENSG00000277327.1"
"7",6754108,6799365,45258,"*","ENSG00000169402.15"
"7",6794133,6826770,32638,"*","ENSG00000146574.15"
"7",6835419,6835794,376,"*","ENSG00000273252.1"
"7",6855484,6859830,4347,"*","ENSG00000155070.8"
"7",6866657,6867672,1016,"*","ENSG00000205897.5"
"7",6879626,6880626,1001,"*","ENSG00000250561.2"
"7",6900423,6900623,201,"*","ENSG00000243531.1"
"7",6923803,6930835,7033,"*","ENSG00000226943.3"
"7",6924077,6924513,437,"*","ENSG00000241539.1"
"7",6931683,6939603,7921,"*","ENSG00000242731.3"
"7",6952624,7104482,151859,"*","ENSG00000287860.1"
"7",7066963,7067045,83,"*","ENSG00000266287.1"
"7",7078301,7079742,1442,"*","ENSG00000239696.3"
"7",7102572,7102681,110,"*","ENSG00000201218.1"
"7",7156933,7248651,91719,"*","ENSG00000106392.10"
"7",7177951,7178324,374,"*","ENSG00000244167.1"
"7",7255153,7278071,22919,"*","ENSG00000230825.2"
"7",7293507,7293880,374,"*","ENSG00000236712.1"
"7",7356202,7535873,179672,"*","ENSG00000215018.10"
"7",7550103,7552440,2338,"*","ENSG00000272732.1"
"7",7552461,7566996,14536,"*","ENSG00000272894.5"
"7",7566874,7608932,42059,"*","ENSG00000164654.16"
"7",7619871,7620543,673,"*","ENSG00000272745.1"
"7",7636517,7718607,82091,"*","ENSG00000106399.11"
"7",7640710,7968020,327311,"*","ENSG00000219545.11"
"7",7640751,8004053,363303,"*","ENSG00000283549.1"
"7",7735742,7736851,1110,"*","ENSG00000270314.1"
"7",7738523,7742574,4052,"*","ENSG00000234718.7"
"7",7906518,7906624,107,"*","ENSG00000201747.1"
"7",7909299,7910449,1151,"*","ENSG00000214998.2"
"7",7949852,7950709,858,"*","ENSG00000234141.1"
"7",7958182,7969903,11722,"*","ENSG00000233108.1"
"7",7968795,8094272,125478,"*","ENSG00000106415.13"
"7",7980311,7982228,1918,"*","ENSG00000233264.2"
"7",8113183,8262687,149505,"*","ENSG00000003147.19"
"7",8114024,8116561,2538,"*","ENSG00000227719.1"
"7",8262232,8262821,590,"*","ENSG00000244239.1"
"7",8262263,8344516,82254,"*","ENSG00000229970.3"
"7",8303740,8341343,37604,"*","ENSG00000272328.1"
"7",8433608,8752961,319354,"*","ENSG00000122584.13"
"7",8938786,8939369,584,"*","ENSG00000236748.1"
"7",9082556,9189857,107302,"*","ENSG00000278254.4"
"7",9084021,9084175,155,"*","ENSG00000271526.1"
"7",9170947,9171273,327,"*","ENSG00000278446.1"
"7",9614977,9615985,1009,"*","ENSG00000233876.2"
"7",9621763,9769513,147751,"*","ENSG00000234710.2"
"7",9634269,9635703,1435,"*","ENSG00000271077.1"
"7",9726240,9728272,2033,"*","ENSG00000197320.5"
"7",9850923,9851386,464,"*","ENSG00000270611.1"
"7",9869773,9985895,116123,"*","ENSG00000235431.2"
"7",9981515,10085494,103980,"*","ENSG00000287409.1"
"7",10207669,10239863,32195,"*","ENSG00000286639.1"
"7",10222796,10223011,216,"*","ENSG00000212422.2"
"7",10449819,10779944,330126,"*","ENSG00000283117.1"
"7",10451310,10453252,1943,"*","ENSG00000229091.3"
"7",10476580,10476878,299,"*","ENSG00000234356.1"
"7",10702675,10707406,4732,"*","ENSG00000236414.1"
"7",10901977,10902074,98,"*","ENSG00000201774.1"
"7",10931942,10940153,8212,"*","ENSG00000189043.10"
"7",10940422,10940735,314,"*","ENSG00000271185.1"
"7",10973335,11169630,196296,"*","ENSG00000106443.16"
"7",11006398,11006876,479,"*","ENSG00000230370.1"
"7",11180901,11520175,339275,"*","ENSG00000230333.6"
"7",11257680,11258535,856,"*","ENSG00000226827.1"
"7",11370364,11832198,461835,"*","ENSG00000005108.16"
"7",11406954,11414078,7125,"*","ENSG00000230435.1"
"7",11820316,11821294,979,"*","ENSG00000235920.1"
"7",12211269,12243367,32099,"*","ENSG00000106460.19"
"7",12330884,12403941,73058,"*","ENSG00000146530.14"
"7",12439418,12440404,987,"*","ENSG00000274970.1"
"7",12469620,12542222,72603,"*","ENSG00000226690.8"
"7",12471351,12472545,1195,"*","ENSG00000236048.2"
"7",12491094,12492004,911,"*","ENSG00000203523.3"
"7",12506006,12507478,1473,"*","ENSG00000224667.1"
"7",12570124,12571392,1269,"*","ENSG00000225606.1"
"7",12570576,12660182,89607,"*","ENSG00000006747.15"
"7",12654178,12654985,808,"*","ENSG00000229233.1"
